Search Word,Website,Title,Company,Remote,Date Posted,Location,City,Level,Job Type,Description
Data Analyst,indeed,Claims Risk Analyst,Momentum Health,False,2026-06-12,Bellville,Cape Town,Mid-Level,Unknown,"Introduction Through our client-facing brands Metropolitan and Momentum, with Multiply (wellness and rewards programme), and our other specialist brands, including Guardrisk and Eris Property Group, the group enables business and people from all walks of life to achieve their financial goals and life aspirations. We help people grow their savings, protect what matters to them and invest for the future. We help companies and organisations care for and reward their employees and members. Through our own network of advisers or via independent brokers and utilising new platforms Momentum Metropolitan provides practical financial solutions for people, communities, and businesses. Disclaimer As an applicant, please verify the legitimacy of this job advert on our company career page. Role Purpose To conduct desktop based forensic investigations into potential instances of fraud, waste and or abuse across Momentum Health admisitered schemes and to collect documentory evidence, engage with all relevant parties i.e., service providers, members etc. drafting letters and investigation reports, perform data analytics and assit in the recovery of irregular paid claims. Requirements Qualification Valid Matric certificate. A relevant tertiary qualification such as, Clinical Healthcare related, Law, including Compliance, Business Operations e.g., auditing, accounting & operations. Knowledge Medical Scheme knowledge would be advantages. Years of experience Three years of forensic experience. Duties & Responsibilities Internal Process Conducting desktop forensic investigation in order to identify potential instances of fraud, waste and or abuse across MH administered schemes. Reporting on investigations conducted by submitting an investigation report to management for review and submission to the relevant scheme. Engage with relevant stakeholders (internal & external) to collect documentary evidence on instances of fraud, waste and or abuse identified. Draft letters providers members to raise concerns with regards to irregularities identified Perform data analytics to identify concerning trends on each investigation using the analytical tool available. Client Build and maintain relationships with internal and external stakeholders. Deliver on service level agreements applicable to clients, internal and external stakeholders in order to ensure that client expectations are managed. Make recommendations to improve claims processes controls where deficiencies in these areas are highlighted through investigations. Participate and contribute to a culture which builds rewarding relationships, facilitates feedback and provides exceptional client service. Continuously monitor turnaround times and quality standards and resolve issues speedily to enhance client service delivery. Drive client service delivery goal achievement in line with predefined standards in order to ensure that clients receive appropriate advice and after sales service. Manage the assigned investigation to ensure that fraud waste and abuse risks are mitigated through identification and investigation of potential fraud waste and or abuse. People Build strong relationships with peers and managers to ensure successful investigation outcomes. Continuously develop own expertise in terms of industry and subject matter development and application thereof in an area of specialisation. Contribute to continuous innovation through the development, sharing and or implementation of new ideas and involvement of colleagues and staff. Participate and contribute to a culture of work centric thinking, productivity, service delivery and quality management. Take ownership for driving own career development. Finance Assist in the recovery of irregular paid claims through engagement with providers and obtaining provider agreement on the repayment of irregular claims. Identify solutions to enhance cost effectiveness and increase operational efficiency. Competencies Analytical thinking Healthcare industry knowledge (advantageous) Time management Attention to detail Problem-solving Communication Confidentiality Adherence to regulations Maturity: Display a high level of emotional maturity, professionalism, and soundjudgment in handling sensitive cases and maintaining confi dentiality as well asinterpersonal offi ce relationships. Hardworking: Demonstrate a strong work ethic, dedication, and a commitment tomeeting deadlines and delivering quality results. Professionalism: Uphold the highest standards of professionalism, ethics, andintegrity, with a focus on the job's core responsibilities rather than engaging indisruptive, insubordinate, or disrespectful practices."
Data Analyst,indeed,Senior Application Support Analyst (SQL-focused),MRI Software,False,2026-06-12,Cape Town,Cape Town,Senior,Full-Time,"MRI Software is seeking a Senior Application Support Analyst (SQL-focused) to join our team in Cape Town. This role is ideal for someone with strong hands-on experience writing SQL and PL SQL, who can independently analyse complex issues, develop queries, and deliver data-driven solutions to clients. As a senior member of the team, you will take ownership of complex, database-driven support cases, acting as a key escalation point. You will be responsible for writing, reviewing, and optimising SQL statements, diagnosing issues at source, and ensuring long-term, scalable resolutions. This role is highly technical, with a strong focus on query development, database analysis, and performance optimisation, alongside client engagement. The role is adhering to UK hours and public holidays. We understand the need to provide a flexible working environment partnered with team collaboration and socialisation . Therefore, we operate a hybrid working model with 3 days of working from home per week. This role is based in the Cape Town office. Key Responsibilities Write, troubleshoot, and optimise SQL queries, scripts, and PL SQL code to resolve client issues Analyse complex data-related problems using custom-built SQL statements and queries Act as a technical escalation point for advanced database and application issues Perform detailed root cause analysis, identifying issues within database structures, queries, or data integrity Review and improve existing queries to enhance performance, accuracy, and efficiency Work directly with clients to gather requirements and translate them into SQL-based solutions Ensure delivery against SLAs and KPIs, maintaining high levels of client satisfaction Contribute to documentation, including SQL scripts, troubleshooting steps, and best practices Mentor junior analysts, particularly in SQL development and debugging approaches Participate in UAT, validating data fixes and database-related changes Required Experience & Skills 4–6+ years’ experience in application or technical support within enterprise software Strong, practical experience writing complex SQL queries from scratch Hands-on experience with Oracle PL SQL, including developing stored procedures, triggers, and packages Proven ability to build, modify, and optimise SQL statements to solve real business problems Experience with query performance tuning (indexes, execution plans, optimisation techniques) Strong understanding of relational database design and data structures Ability to work with large datasets and extract meaningful insights via SQL Strong problem-solving skills with a logical, structured approach Ability to clearly communicate technical solutions to non-technical stakeholders Fluent in English We’re obsessed with making this the best job you’ve ever had! We want our teams to love working here, so we’ve created some incredible perks for you to enjoy: We want our staff to love working here, and so we’ve created a few unique perks such as office breakfasts, quarterly lunches and virtual social events. Additionally, we value your input in your employee experience and have employee-led groups such as our DEI committee, employee resource groups such as Women and Allies, and our Pride Event Group Have confidence in your health with our offered Medical Aid Scheme. Invest in our competitive Personal Pension plan and help set you up for your future. Big on family? So are we! Here at MRI Software we recognise that your family is important, and being able to spend quality time with your family as it grows is a wonderful experience. Therefore, the MRI Software Parental Leave benefit is designed to give you the opportunity to spend time with your new arrival(s). Enjoy a fantastic work-life balance with 25 days of annual leave plus Public Holidays, in addition to a bank of 16 hours of ""Flex Time Off"" to be used whenever and however you choose! Further your professional development with our Tuition Reimbursement Schemes Enjoy the flexibility of working from anywhere in the world for two weeks out of the year! About Us From the day we opened our doors, MRI Software has built flexible, game-changing real estate software that powers thriving communities and helps make the world a better place to live, work and play. Fulfilling that mission is only possible because of one thing: exceptional people. People like you! Our people-first approach to PropTech is defining a new industry standard for client experiences that, quite frankly, can’t be duplicated. Experiences that deliver real value every day. And we know those experiences begin with our people. We believe MRI is more than just a workplace; it’s a connected community of people who truly feel they belong. Whether we’re investing in employee resource groups or providing tailored resources for each person to reach their full potential, we’re passionate about creating a work environment that makes you excited to show up every single day. At MRI, one of our core values is to strive to amaze. From the intelligent solutions we create to the culture we cultivate, that’s our goal every day. Because that’s what industry leaders do. Whether you’re joining as a new Pride member or rejoining us after a short time away, your talent is vital to us, our partners and our clients. Amazing growth requires amazing employees. Are you up to the challenge? We know confidence gap and imposter syndrome can get in the way of meeting remarkable candidates, so please don’t hesitate to apply. We’d love to hear from you! MRI is proud to be an inclusive employer. We welcome and celebrate diversity across all backgrounds, including ethnicity, religion, sexual orientation, gender identity, disability, age, military, veteran status and more. We believe that Belonging is a direct result of Diversity, Equity, and Inclusion. Those values are woven into the fabric of who we are and are foundational to our continued success. Come and see for yourself!"
Data Analyst,indeed,Business Intelligence Analyst,LekkeSlaap,True,2026-06-12,Cape Town,Cape Town,Mid-Level,Full-Time,"Bring 3+ years of proven experience in business intelligence, analytics, data analysis, Turn data into practical insight across marketing, product, and broader business operations Identify opportunities for AI and automation to improve workflows Work cross-functionally with Product, Engineering, Finance, Marketing, and other business units to solve real problems V&A Waterfront, Cape Town (hybrid) LekkeSlaap is South Africa’s leading accommodation booking app, known for its user-friendliness, exceptional customer experience, and extensive local accommodation options. Owned by Tripco , a travel technology company based in the V&A Waterfront, Cape Town, LekkeSlaap is committed to innovation, best-in-class customer service, and setting new standards in travel technology. As a Business Intelligence Analyst at Tripco, you’ll play a key role in helping the business use data more practically, proactively, and effectively. You’ll work closely with stakeholders across various business functions to turn data into clear insights, stronger decision-making, and real business value, with the opportunity to help shape and grow the data function over time. You’ll help the business not only understand what has happened, but also identify what should happen next. You’ll proactively seek out opportunities, inefficiencies, emerging trends, competitive insights, and areas of risk by combining internal and external data sources to support better business outcomes. This role is suited to someone who is not only strong technically, but also highly commercial and curious. You should enjoy investigating patterns, spotting opportunities, challenging assumptions, and turning complex information into clear recommendations that people can act on. You’ll also play an active role in identifying opportunities to use AI-driven tools and automation to improve internal workflows, analysis, and business performance as the industry continues to evolve. Our Environment You’ll work across a varied data and analytics environment, likely including: Business Intelligence & Reporting: BI tools, dashboards, recurring reporting, and ad hoc analysis Data & Analytics: SQL-based data sources, digital analytics, booking and commercial performance data Marketing & Growth: Google Analytics GA4, campaign and funnel performance, channel and conversion insight AI, Data & Automation: Active use of AI-driven tools, automation, and data-informed solutions to improve internal processes, analytical workflows, and business decision-making Cross-functional collaboration: Close partnership with Product, Engineering, Finance, Marketing, and Operational teams to translate business questions into clear analysis and action Responsibilities Business Insight & Analysis: Investigate trends, anomalies, and opportunities across the business and wider market, translating findings into practical recommendations that improve customer experience, commercial performance, operational efficiency, and strategic decision-making. Opportunity Discovery & Market Intelligence: Proactively identify opportunities for growth, optimisation, and innovation by analysing customer behaviour, market trends, competitor activity, operational performance, and emerging technologies. Surface insights that help the business prioritise investments and strategic initiatives. Reporting & Dashboarding: Design, maintain, and improve dashboards and recurring reporting that are clear, trusted, and genuinely useful to stakeholders. AI & Automation Enablement: Actively identify opportunities to introduce AI-assisted workflows, automation, and smarter analytical processes to improve efficiency and business impact. Data Integrity & Validation: Identify inconsistencies, gaps, and risks in data, reporting, tracking, modelling, and querying, helping strengthen governance, privacy, responsible AI usage, and trust in business-critical metrics. Stakeholder Engagement: Partner with stakeholders across the business to understand their questions, shape analysis, and communicate findings clearly. Problem Investigation: Proactively find the needle in the haystack by exploring what is changing in the business and around it, why it is changing, and what should happen next. Documentation: Maintain clear and practical documentation around key metrics, reporting logic, definitions, and analytical context to support consistency and better decision-making. Continuous Improvement: Contribute to better analytical practices, reporting habits, and the data roadmap, strengthening the use of data across the business. Requirements Behavioural competencies Collaboration: Thrives in a team environment, working effectively across multiple disciplines and building strong relationships with both technical and non-technical stakeholders. Commercial curiosity: Naturally asks smart questions, looks for underlying drivers, and cares about how data can create practical business value. Problem-solving mindset: Approaches challenges with a doer mentality, balancing analysis, judgment, and hands-on execution to deliver useful outcomes. Adaptability: Comfortable working in a fast-moving environment, handling ambiguity, and learning new tools, technologies, and ways of working as the business evolves. Urgency & ownership: Biased to action and manages workload effectively, takes initiative, and takes full ownership of analysis, outputs, and follow-through. Continuous learning: Proactively keeps skills and knowledge current, with strong interest in data, AI, automation, and evolving analytics practices. Attention to quality: Committed to producing accurate, thoughtful, and well-structured work that stakeholders can trust and act on. Functional experience & competencies 3+ years of proven experience in business intelligence, analytics, data analysis, or a similar role, ideally in a commercial, digital, e-commerce, travel, hospitality, or marketplace environment Strong modelling & querying capability with the ability to work independently with data, investigate issues, and answer business questions with confidence Experience building dashboards and reports that support decision-making, using BI tools such as Metabase, Grafana and Power BI or similar Strong analytical thinking with the ability to spot patterns, identify root causes, and translate findings into practical recommendations & outcomes Experience with data warehousing , and working closely with more technical data or engineering teams Experience working with digital, market and commercial data , including funnel performance, customer behaviour, campaign results, and business metrics Experience using both internal and external datasets to identify business opportunities, market trends, competitive insights, and areas of operational improvement. Ability to assess data quality and integrity , and to recognise when numbers, tracking, or reporting may be unreliable or incomplete Strong communication skills with the ability to explain complex findings clearly to non-technical stakeholders Experience applying AI tools and automation to improve reporting, analysis, and decision support, including identifying opportunities for smarter alerts, workflows, and predictive use cases. Bonus if you have: Experience working closely with Marketing or Growth teams , especially in campaign, funnel, or performance analysis Experience with Google Analytics GA4 Google BigQuery and an understanding of digital tracking, attribution, and behavioural data Experience in travel, e-commerce, hospitality, or other high-volume consumer environments Benefits Benefits Hybrid work model & flexible start times Free lunch when in office Modern offices based at the V&A Waterfront Showers on site Travel vouchers and discounts Discovery medical aid contributions & Vitality Health membership Retirement annuity contributions High-end laptops and workstation setup for both in-office and WFH Generous leave package Half-day off every month Digital nomad month (work from anywhere) Regular team events and more! We are committed to creating a diverse and inclusive workplace and encourage applications from all suitably qualified candidates, including persons with disabilities."
Data Analyst,indeed,Technical Product Analyst,Sanlam,False,2026-06-12,Bellville,Cape Town,Mid-Level,Unknown,"Who are we? Sanlam Life and Savings (SLS) is focused on serving our retail and corporate clients in South Africa and further developing our strategic advantages in the South African market. Sanlam Life and Savings consists of the following business units Retail Mass, Corporate, Risk and Savings, Glacier and various business enabling functions. The Sanlam Life and Savings Office provides strategic direction, coordination and support to the four clusters, as well as performing governance oversight that includes assurance provided by second line of defense functions in SLS, to enable us to meet our business objectives. What will you do? Sanlam Life & Savings is seeking to appoint a Technical Product Analyst within BTSS to support delivery across our PolicyOps and Fund Admin squads. The successful candidate will play a pivotal role in working with product owners and managers to define the technical requirements and to deliver high-quality, scalable, and well-documented software and solutions. This role is suited to an analytical, detail-oriented professional with strong experience in functional analysis, system design, API mapping, and data interpretation, within complex enterprise environments. Key responsibilities include: Produce functional decomposition specifications, translating business requirements into structured system-level deliverables. Develop and maintain system documentation, including: o Sequence diagrams o Activity diagrams o Use case diagrams o Data flow diagrams Create and manage user stories and supporting artefacts aligned to Agile delivery practices. Perform mapping of APIs to stored procedures within existing application landscapes. Analyze and document business rules and map them to system APIs, e.g. SARS validation rules Perform mapping and integration analysis for internal end third-party APIs, including: o Current-state (As-Is) analysis o Future-state (To-Be) integration design Conduct integration analysis for systems, ensuring alignment with architecture and regulatory requirements. Collaborate with cross-functional teams to ensure accurate translation of business needs into technical solutions. Drive and own the solution design activities, through collaboration with Technical Leads, Solution Architects and Quality Assurance Leads while ensuring alignment with architectural and integration standards. Specify and refine key business outcomes that influence the quality assurance practices across the delivery lifecycle Output Core Tasks: Develop detailed functional and system specifications supporting policy operations and fund administration processes. Produce high-quality technical diagrams and documentation using tools such as Visio and Draw.io. Drive API and data mapping activities, ensuring alignment between systems, stored procedures, and regulatory rules. Support Agile delivery cycles, including backlog refinement, sprint planning, and user story development. Ensure traceability between business requirements, system design, and delivered solutions. Facilitate collaboration between: o Business analysts o Developers o Testers o Architects Support integration and validation efforts, particularly related to third parties, amongst others and includes tax (SARS) and EBTax services. Contribute to continuous improvement of documentation standards, analysis practices, and delivery processes. What will make you successful in this role? Requirements: Qualifications: Relevant degree or diploma in: o Computer Science o Information Systems o Software Engineering o Or related discipline Certification in Business Analysis (e.g., CBAP, CCBA) or equivalent is advantageous. Experience: 5+ years’ experience in: o Systems analysis o Technical product analysis o Software delivery environments o Software Engineering design Experience in insurance, financial services, or fund administration domains is strongly preferred. Proven experience working in Agile delivery teams and delivering high quality software Experience with system integration and API-driven environments. Technical & Functional Skills Analysis & Design Strong capability in: o Functional decomposition o System analysis and design o Requirements traceability Experience producing structured technical documentation and models. API & Integration Experience mapping: o APIs to backend services or stored procedures o Business rules (e.g., SARS validation rules) to system services Exposure to integration patterns and service-based architectures. Data & SQL Strong working knowledge of SQL and relational databases. Ability to analyze data flows and validate business rules within system processes. Tools & Technologies Experience using: Visio Draw.io – for modelling and diagrams Visual Studio Code with GitHub Copilot Confluence – for documentation and collaboration Microsoft Office Suite GitHub – source control and collaboration Domain Knowledge (Advantageous) Insurance Policy Administration systems Fund Administration environments Tax-related integrations and compliance (e.g., SARS, EBTax) Regulatory-driven system design and validation rules Knowledge: Understanding of: System analysis methodologies API-driven architectures Data modelling and flow analysis Knowledge of Agile frameworks and artefacts (user stories, backlog management). Familiarity with enterprise integration and service design principles. Competencies: Strong analytical and problem-solving capability. Exceptional attention to detail and documentation quality. Ability to translate business needs into clear technical artefacts. Effective stakeholder communication across business and technical teams. High level of ownership, accountability, and delivery focus. Ability to operate in complex, regulated enterprise environments. Continuous improvement mindset and adaptability to evolving requirements. Working Relationships The role collaborates closely with: Business Analysts Developers Testers Architecture Teams Build a successful career with us We’re all about building strong, lasting relationships with our employees. We know that you have hopes for your future – your career, your personal development and of achieving great things. We pride ourselves in helping our employees to realise their worth. Through its five business clusters – Sanlam Fintech, Sanlam Life and Savings, Sanlam Investment Group, Sanlam Allianz, Santam, as well as MiWay and the Group Office – the group provides many opportunities for growth and development. Turnaround time The shortlisting process will only start once the application due date has been reached. The time taken to complete this process will depend on how far you progress and the availability of managers. Closing Date: 25 June 2026 Our commitment to transformation The Sanlam Group is committed to achieving transformation and embraces diversity. This commitment is what drives us to achieve a diverse, inclusive and equitable workplace as we believe that these are key components to ensuring a thriving and sustainable business in South Africa. The Group's Employment Equity plan and targets will be considered as part of the selection process."
Data Analyst,indeed,Utilities Analyst,FPG Property Management,False,2026-06-12,Cape Town,Cape Town,Mid-Level,Full-Time,"PURPOSE OF JOB The Utilities Analyst is responsible for ensuring accurate utility consumption tracking, billing, and cost recovery across FPG properties. The role leverages advanced data analysis, reporting tools, and industry best practices to optimize utility management, support sustainability initiatives, and provide actionable insights to the Head of Utilities and management. KEY PERFORMANCE AREAS Review and optimise utility recovery ratios to ensure accurate and efficient cost allocation. Critically analyse monthly council and tenant electricity, water, and waste data to identify discrepancies, unusual consumption, and potential cost-saving opportunities. Validate municipal and tenant invoices, ensuring correct metering, tariffs, and recoveries in line with company billing methodologies. Prepare detailed reports and dashboards to monitor utility performance, flag anomalies, and support management decision-making. Ensure all tenant, billing, municipal, and technical queries are addressed timeously, collaborating with property, finance, maintenance, and utility teams as needed. Property: tenant movements, enquiries, statement errors Finance: billing adjustments, non-payment alleviations, recoveries Utilities: meter installations, replacements, inspections, readings Maintenance: wrong readings, locating meters, logging faulty meters Council: resolving incorrect statements and obtaining credits Review accurate allocation of supply, metering, and expenses to ensure all consumption is accounted for and recovered. Identify, investigate, and escalate anomalies from utilities data to minimise negative impact on tenants and the business. Monitor unusual consumption patterns and collaborate with service providers to investigate and mitigate issues. Provide specialist and technical support to property management teams on utility-related matters. Maintain accurate records, databases, and filing systems for all properties in the group. Support utilities budgeting, forecasting, and portfolio-wide cost management. Identify improvement opportunities, implement process enhancements, and leverage technology solutions for efficiency. Monitor utilities procedures and compliance within the portfolio, keeping up-to-date with South African municipal bylaws, tariffs, Eskom electricity structures, and sustainability regulations. QUALIFICATIONS, COMPETENCIES AND SKILLS Minimum Qualification: Bachelor’s degree Diploma in Mechanical or Electrical Engineering. Experience: 5+ years’ relevant experience in utilities management within the energy services or property management sector. Technical Knowledge and Skills: Strong data analysis skills with the ability to interpret complex utility data and present findings to management. Knowledge of electricity, water, and waste management principles in multi-tenanted properties. Knowledge and understanding of solar PV systems and renewable energy concepts. Metering and verification principles, including electrical and water supply systems in buildings. Basic financial understanding: budgeting, municipal bill interpretation, and cost recovery strategies. Understanding of utility management, particularly recovery of utilities in multi-tenanted properties. Familiarity with South African municipal bylaws, tariffs, and compliance requirements is advantageous. Knowledge of electrical distribution systems and energy fundamentals is a plus. Proficiency in Microsoft Office, with strong emphasis on Excel (Intermediate or higher). Behavioural Competencies: Analytical, detail-oriented, and methodical. Strong problem-solving and decision-making ability. Excellent verbal, written, and listening communication skills. Stakeholder management and influencing skills (tenants, service providers, internal teams). Ability to work under pressure, meet deadlines, and manage time effectively. Proactive, self-motivated, and solution-focused. Collaborative, able to work across multidisciplinary teams. Other -Driver’s license Code B . Job Type: Full-time Application Question(s): Do you have a B.Eng (Electrical or Chemical) or B.Sc B.Tech in Electrical Chemical Engineering qualification? What is your notice period? Experience: relevant : 5 years (Required) Work Location: In person"
Data Analyst,indeed,Data Integrations Specialist - Client Focus,Healix Group of Companies,False,2026-06-12,Cape Town,Cape Town,Mid-Level,Full-Time,"About the role We’re looking for a Data Integrations Specialist to join our Customer Success team at Healix International. Reporting to the Head of Customer Success, the Data Integrations Analyst sits at the intersection of people, data and systems, acting as a key link between clients, Customer Success, internal technical teams and third-party Travel Management Companies. The role ensures data integrations are delivered accurately, clearly and in line with business needs. The focus is on understanding how data should flow, coordinating stakeholders, and translating between technical detail and plain language so integrations support customer experience, operational efficiency and wider business objectives. This is a hybrid role. You do not need to be a developer, but you should be technically minded, comfortable working with data, and interested in how systems exchange information If you enjoy problem‑solving, coordinating stakeholders and translating technical detail into plain English, this may be the right role for you. As we are expecting a high number of applications, the advert may close before the published date. What we are looking for We are looking for someone who enjoys working with both people and data. You might come from customer success, implementation, operations, analytics or a junior technical background. You do not need to meet every requirement listed, but you should be curious, organised and comfortable engaging with technical detail. You are likely to: Be technically minded and interested in how systems integrate and exchange data Feel comfortable analysing structured data and investigating issues Communicate clearly with both technical and non-technical audiences Enjoy coordinating across multiple stakeholders and keeping work on track Care about accuracy, clarity and follow through Essential experience Working in a cross‑functional environment with multiple stakeholders (e.g. Customer Success, operations, implementation or delivery teams) Strong communication and collaboration skills, including translating between business needs and technical work An analytical approach to investigating issues using data Experience coordinating complex work with multiple contributors and dependencies Highly organised with strong attention to detail Intermediate Excel skills and confidence using Microsoft Office and SharePoint Desirable (but not essential) Experience with data integrations, APIs or system connections Exposure to XML, JSON or database querying tools Experience with Jira or similar workflow tools Familiarity with travel data, GDS or third‑party data providers Our values At Healix International, our values guide how we work and how we treat each other and our clients: Put people first – prioritising care and wellbeing in every decision Think independently – using judgement, expertise and integrity Earn trust – being transparent, respectful and reliable All roles at Healix are underpinned by our core competencies: Accountability, Collaboration, Communication, Problem Solving and Resilience . Interested? If you’re excited by working with data, systems and people — and want to play a meaningful role in delivering great customer experiences — we’d love to hear from you. No specific qualifications are required. About The Role What you’ll be doing Integration delivery & coordination Own the end‑to‑end coordination of data integrations, ensuring they’re delivered on time and to agreed expectations Act as the main point of contact for integration activity across clients, internal teams and external partners Lead investigations into integration issues, working with technical teams to identify root causes and agree next steps Support the rollout of new integrations, helping stakeholders understand different options, benefits and trade‑offs Business & stakeholder communication Build strong working relationships and create clarity around scope, timelines, risks and dependencies Gather integration requirements by asking insightful questions and understanding how data is used in real operational settings Communicate progress, blockers and outcomes clearly to both technical and non‑technical audiences Translate complex technical concepts into clear, business‑friendly language — and vice versa Technical coordination & data analysis Configure, test and support data integrations (e.g. GDS, API, email parsing) to ensure reliable outcomes Validate data flows and outputs before and after changes Analyse data to understand integration issues, what happened and why Monitor integration performance over time, identifying patterns, risks and improvement opportunities Document configurations, findings and behaviours clearly and share outcomes with stakeholders Compliance & risk awareness Ensure integrations align with data protection, security and compliance requirements Clearly communicate compliance considerations to support informed and responsible decision‑making Required Criteria Working in a cross‑functional environment with multiple stakeholders (e.g. Customer Success, operations, implementation or delivery teams) Strong communication and collaboration skills, including translating between business needs and technical work An analytical approach to investigating issues using data Familiarity with travel data, GDS or third‑party data providers Desired Criteria Experience with data integrations, APIs or system connections Exposure to XML, JSON or database querying tools Experience with Jira or similar workflow tools Skills Needed Salary Not disclosed"
Data Analyst,indeed,Senior BI Analyst - Team Leader,Auto Trader South Africa,True,2026-06-12,Nuweland,Cape Town,Senior,Unknown,"Senior BI Analyst - Team Leader Remote We're looking for a leader to take ownership of Business Intelligence across South Africa's number one property and automotive websites, Property24 and AutoTrader. Leading the BI team and delivering sharp commercial analysis is the heart of this role — the reporting and insight that keep the business running and that leadership, Sales, Finance, Marketing, Operations, and Product depend on every day. Underpinning that is the second pillar of the role: automation and data pipelines. Reliable analysis at this scale only works on solid foundations, so you'll own the automated pipelines and data workflows that feed reporting across both brands — making them robust, accurate, and scalable rather than manual and fragile. A defining way you'll deliver this is by building self-service systems. Rather than running every report by hand, you'll lead the team to turn routine, recurring demand into trustworthy, governed dashboards and templates that stakeholders can use themselves — freeing your analysts to focus on the genuinely hard questions where their expertise matters most. Over time, and as these foundations mature, you'll grow our data science capability — predictive pricing, anomaly detection, and ML applied to real product problems. We're deliberate about the sequence: dependable BI, automation, and self-service come first, and they're what fund and enable the more ambitious data science work. What you'll be doing + Team & leadership: Lead, develop, and manage a team of three analysts — workload allocation, quality review, and growth Set the standards for data models, definitions, and documentation the whole business relies on. Serve as the primary data partner to stakeholders across Sales, Finance, Marketing, Operations, and Product + Business intelligence & analysis (primary focus): Maintain daily automated reports: leads, listings, LPL, promoted listings, sold listings, market monitor Deliver weekly ad-hoc data requests across P24 and AutoTrader Produce monthly and quarterly commercial analyses, industry reports, and press-ready data articles Track commercial KPIs: take rate, ROS MDS, LPL per dealer, slot utilisation, dealer profitability Build and maintain dashboards in Tableau and Apache Superset; templates in Excel and Google Sheets Proactively identify data improvement opportunities and surface insights to the business + Automation & data pipelines (second focus): Write and maintain complex SQL queries and automated pipelines across P24 and AT databases Process, cleanse, and verify the integrity of data used for analysis and modelling Build recurring data workflows — revenue book, billing, finance reporting, sold data + Data science (phased): Apply predictive and statistical techniques to existing datasets — churn modelling, demand forecasting, pricing elasticity, and anomaly detection Explore ML-assisted valuation and depreciation modelling for AutoTrader Collaborate with engineering to productionise models as part of automated pipelines What we're looking for + Essential: 5+ in BI, data analytics, or data science; 1–2 years leading or mentoring others Expert-level SQL and experience building automated reporting pipelines Proficiency in at least one of Python, Tableau, Apache Superset, and Excel Strong understanding of machine learning techniques and algorithms (clustering, neural networks, boosting) Proficiency in statistical analysis, data mining, and mathematics Proven ability to manage a high-volume, multi-stakeholder request backlog independently Strong communication skills — able to translate complex data and models into clear business narrative + Desirable: Degree in Data Science, Statistics, Computer Science, or a related field Experience in online classifieds, proptech, or automotive industry Familiarity with GA4 Experience producing data for press or media-facing data publications Background in pricing or valuation modeling You'll thrive here if you are Driven to build systems and put yourself out of the business of running reports by hand. Self-motivated and comfortable working with minimal supervision A team player who takes ownership and brings a positive, proactive attitude Detail-oriented with a track record of consistently meeting deadlines Naturally curious, with an analytical mind and a genuine love for problem-solving"
